"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","location","language","profileImageURL"
"1","RT @JoshDorner: In note to FBI employees, Comey said, ""there is significant risk of being misunderstood"" during election. 

Exactly. https:…",FALSE,0,NA,2016-10-29 02:23:15,FALSE,NA,"792190029669933056",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shangocito2006",123,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/758686915176468481/lVVx35Ip_normal.jpg"
"2","Election 2016: We Had A Good Run, America ������������ https://t.co/dGbnELrNN2",FALSE,0,NA,2016-10-29 02:23:15,FALSE,NA,"792190027899953152",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shoutingboy",0,FALSE,FALSE,NA,NA,"Silicon Valley and environs","en","http://pbs.twimg.com/profile_images/791140476787261440/faaPL0xQ_normal.jpg"
"3","RT @Right2Liberty: EXCLUSIVE: Comey memo to FBI staffers says election, timing required disclosure of renewed probe |  https://t.co/pZIeKo3…",FALSE,0,NA,2016-10-29 02:23:15,FALSE,NA,"792190027405021184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AmericanAnth",1,TRUE,FALSE,NA,NA,"USA","en","http://pbs.twimg.com/profile_images/2797540991/5dd09efc252346857a33e7eee98b9a9c_normal.png"
"4","RT @ChristieC733: Democratic coalition files complaint against #FBI Director 4 interfering in the election

#Erection2016 

#Comey 

↘️http…",FALSE,0,NA,2016-10-29 02:23:15,FALSE,NA,"792190026129952768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","luxorgroup",70,TRUE,FALSE,NA,NA,"SW Florida","en","http://pbs.twimg.com/profile_images/765217965411360768/0cyHpP8N_normal.jpg"
"5","Trump Supporters Vandalize Openly Gay Candidate's Home With 'Death Threat' - https://t.co/mKlwZhHNuy https://t.co/5waOZwVrYY",FALSE,0,NA,2016-10-29 02:23:14,FALSE,NA,"792190024506671104",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","sharelgbtqnews",0,FALSE,FALSE,NA,NA,"Worldwide","en","http://pbs.twimg.com/profile_images/628363755659792384/VjN2MadY_normal.png"
"6","RT @ChristieC733: Democratic coalition files complaint against #FBI Director 4 interfering in the election

#Erection2016 

#Comey 

↘️http…",FALSE,0,NA,2016-10-29 02:23:13,FALSE,NA,"792190021155581952",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","brockheather03",70,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/785473450915737600/zeHnBOCq_normal.jpg"
"7","RT @wikileaks: 2006 audio emerges of Clinton proposing election rigging in Palestine; censored by Israeli press for past 10 years https://t…",FALSE,0,NA,2016-10-29 02:23:13,FALSE,NA,"792190019742097412",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jimborocks77",10494,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/776160614087585796/lyt4cwKM_normal.jpg"
"8","This election is only our rock bottom if America gets better, otherwise it's just a rest stop on the downward spiral
https://t.co/MaW3Mj9kNT",FALSE,0,NA,2016-10-29 02:23:13,FALSE,NA,"792190017842122752",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","laura9perry",0,FALSE,FALSE,NA,NA,"Milford, CT","en","http://pbs.twimg.com/profile_images/743277474658848768/EimaSv4n_normal.jpg"
"9","RT @JordanChariton: BREAKING: 2006 Audio Emerges of @HillaryClinton Proposing Rigging Palestine Election https://t.co/3NT6NdzH3D",FALSE,0,NA,2016-10-29 02:23:13,FALSE,NA,"792190017640632322",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ItsPrettyDee",652,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/523959548840005632/vH_spvRz_normal.jpeg"
"10","RT @ChristieC733: Democratic coalition files complaint against #FBI Director 4 interfering in the election

#Erection2016 

#Comey 

↘️http…",FALSE,0,NA,2016-10-29 02:23:12,FALSE,NA,"792190014721359872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","magnifier661",70,TRUE,FALSE,NA,NA,"California, USA","en","http://pbs.twimg.com/profile_images/791490407536263168/oR9tkvSE_normal.jpg"
