"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","location","language","profileImageURL"
"1","RT @samsteinhp: Kind of remarkable that he‚Äôs gonna end up being regarded as the more trustworthy candidate 
https://t.co/sNVcZcCJqN",FALSE,0,NA,2016-11-05 14:58:45,FALSE,NA,"794916871065714688",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RoseLeon111",127,TRUE,FALSE,NA,NA,"United States","en","http://pbs.twimg.com/profile_images/718151091607760896/VSf69y6O_normal.jpg"
"2","RT @ddale8: Here is a complete list of Donald Trump's false claims over the last six weeks, sorted by category: https://t.co/h4BdWdZc6o",FALSE,0,NA,2016-11-05 14:58:45,FALSE,NA,"794916870742740992",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Staabinator",1313,TRUE,FALSE,NA,NA,"","de","http://pbs.twimg.com/profile_images/746743065382117376/U8PU6xh5_normal.jpg"
"3","RT @StephenKing: My newest horror story: Once upon a time there was a man named Donald Trump, and he ran for president. Some people wanted‚Ä¶",FALSE,0,NA,2016-11-05 14:58:45,FALSE,NA,"794916870079979520",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","ghoulfce",150700,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/790096194164789248/s3PKepET_normal.jpg"
"4","RT @dcexaminer: Donald Trump: ""I won't even use the initials"" of the language Jay Z used during concert for Hillary Clinton https://t.co/xY‚Ä¶",FALSE,0,NA,2016-11-05 14:58:45,FALSE,NA,"794916870079942661",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eagleone1776",39,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/728685188046147585/mwWjGTMT_normal.jpg"
"5","RT @mitchellvii: Polls Show African-American Vote for Donald Trump is Double Mitt Romney's Vote - Breitbart https://t.co/MODnfJMark",FALSE,0,NA,2016-11-05 14:58:45,FALSE,NA,"794916869702459392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","colgate_david",447,TRUE,FALSE,NA,NA,"","en","http://abs.twimg.com/sticky/default_profile_images/default_profile_0_normal.png"
"6","@Always_Trump Can't imagine them playing ""Hail to the Chief"" and then Hillary waddles out. She takes the podium and says ""Donald Trump!""",FALSE,0,"Always_Trump",2016-11-05 14:58:45,FALSE,"794763385317560320","794916869606178816","710990834972233728","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","skipgodfrey",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/505851856/529_normal.JPG"
"7","@DarcyDoo76 https://t.co/jsglEHgWSR ya? Tell me more",FALSE,0,"DarcyDoo76",2016-11-05 14:58:45,FALSE,"794898523602952192","794916868985356288","48980925","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","littledudeski",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/734859282437570560/sddq1UjA_normal.jpg"
"8","RT @HillaryClinton: ""The thought of Donald Trump with nuclear weapons scares me to death. It should scare everyone."" https://t.co/E77BgjQGj7",FALSE,0,NA,2016-11-05 14:58:44,FALSE,NA,"794916867676733440",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","loveeAmbii",8884,TRUE,FALSE,NA,NA,"[DM]V","en","http://pbs.twimg.com/profile_images/794731284694175744/s4pZAqU8_normal.jpg"
"9","RT @sparksjls: They're building a big, beautiful wall to keep Donald Trump from the White House. Ì†ΩÌπèÌ†ºÌøº https://t.co/ATdSg5UKah",FALSE,0,NA,2016-11-05 14:58:44,FALSE,NA,"794916867307610112",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Tawny2222",3,TRUE,FALSE,NA,NA,"Cary, NC","en","http://pbs.twimg.com/profile_images/758077571137351680/77vjHty9_normal.jpg"
"10","RT @nytimesbusiness: A Trump victory would lead to a swift, knee-jerk market sell-off, says @andrewrsorkin.  But then what happens? https:/‚Ä¶",FALSE,0,NA,2016-11-05 14:58:44,FALSE,NA,"794916866665934848",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MarkRCamus",5,TRUE,FALSE,NA,NA,"Greater Boston, MA","en","http://pbs.twimg.com/profile_images/1568683697/Mark_s_Pictures_003_normal.jpg"
"11","@AKimCampbell @mattyglesias Why perpetuate #misogyny infantilizing women - It's Clinton / Trump - or Hillary Donald -  -",FALSE,0,"AKimCampbell",2016-11-05 14:58:44,FALSE,"794914399089618944","794916866485587968","87849193","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","lindaws",0,FALSE,FALSE,NA,NA,"Peace River  ","en","http://pbs.twimg.com/profile_images/648199957657333761/9ZXAMow3_normal.jpg"
"12","RT @StylishRentals: Have you heard 'Donald Trump Your President' #Trump2016 by rickpoppe on #SoundCloud? #np https://t.co/XsABDu9Wse",FALSE,0,NA,2016-11-05 14:58:44,FALSE,NA,"794916865491382277",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","romualdasafono3",3662,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/776775980459315201/Oxrwj3-L_normal.jpg"
"13","RT @BernieSanders: How is it that Donald Trump, a multi-billionaire, doesn‚Äôt think we should raise the minimum wage to a living wage?",FALSE,0,NA,2016-11-05 14:58:44,FALSE,NA,"794916865478893568",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ImADDICTED__",2628,TRUE,FALSE,NA,NA,"864.","en","http://pbs.twimg.com/profile_images/791688025247981568/mxchLvFD_normal.jpg"
"14","RT @CNN: Hillary Clinton and Mark Cuban question if Trump would put his financial interests over the well-being of the US https://t.co/OYgi‚Ä¶",FALSE,0,NA,2016-11-05 14:58:44,FALSE,NA,"794916865466335232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jppachecoga",922,TRUE,FALSE,NA,NA,"Wellington, FL","en","http://pbs.twimg.com/profile_images/770096140456984576/e5ewtMFS_normal.jpg"
"15","RT @MarkGeistSWP: Semper Fi To all our Marines and Vets. Due your duty Vote and Vote for Donald Trump and help Make America Great Again! ht‚Ä¶",FALSE,0,NA,2016-11-05 14:58:44,FALSE,NA,"794916865256681472",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RepAllenFarley",1558,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/1786451184/10_normal.jpg"
