"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","location","language","profileImageURL"
"1","RT @BreitbartNews: Walls closing in... https://t.co/svHMfSvJOG",FALSE,0,NA,2016-11-03 00:48:15,FALSE,NA,"793978061049970689",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","crime18458238",137,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/787711827803340800/wqEozL6-_normal.jpg"
"2","Bill O'Reilly: The truth about Donald Trump and Hillary Clinton | https://t.co/qJOM5zAg1h",FALSE,0,NA,2016-11-03 00:48:15,FALSE,NA,"793978060831920128",NA,"<a href=""http://login.foxnews.com"" rel=""nofollow"">FOX News Login</a>","Naagesh_tweets",0,FALSE,FALSE,NA,NA,"Planet Earth","en","http://pbs.twimg.com/profile_images/697970400618098688/mHzsx77D_normal.jpg"
"3","RT @veroiglesiasss: On the list of people that kill me: Donald Trump.",FALSE,0,NA,2016-11-03 00:48:15,FALSE,NA,"793978060567670784",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","santakidnap_",159,TRUE,FALSE,NA,NA,"","pt","http://pbs.twimg.com/profile_images/791216904379723777/WMGecfe7_normal.jpg"
"4","RT @thedailybeast: Here's why Donald Trump may never pay a federal income tax again: https://t.co/rNGPLvdilS https://t.co/aB0BZq5IdP",FALSE,0,NA,2016-11-03 00:48:15,FALSE,NA,"793978060437590016",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LLinOH",35,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/1730234986/lauralynn_normal.jpg"
"5","RT @CNN: Plaintiffs in Trump University case argue Donald Trump's statements on campaign trail should be admissible in court https://t.co/D‚Ä¶",FALSE,0,NA,2016-11-03 00:48:15,FALSE,NA,"793978060328628228",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","KateSanner",186,TRUE,FALSE,NA,NA,"Maryland, USA","en","http://pbs.twimg.com/profile_images/1527229128/KateSanner_normal.jpg"
"6","RT @GrimReaper913: LOL OBAMA begging people to vote for Hillary!!! &amp; insinuating Men Are Sexist Ì†ΩÌ∏âÌ†ΩÌ∏â Ì†ºÌ∑∫Ì†ºÌ∑∏Ì†ºÌ∑∫Ì†ºÌ∑∏ https://t.co/VIAnHyIAtE #Debatenigh‚Ä¶",FALSE,0,NA,2016-11-03 00:48:15,FALSE,NA,"793978060320051200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","santinatarantin",25,TRUE,FALSE,NA,NA,"California, USA","en","http://pbs.twimg.com/profile_images/785876043810811904/zvgsOl-7_normal.jpg"
"7","RT @kinni00: I'm a Mexican American Deplorable and I approve for 
Ì†ºÌ∑∫Ì†ºÌ∑∏Donald J TrumpÌ†ºÌ∑∫Ì†ºÌ∑∏ to be our next President!
#MAGA https://t.co/eRilmfa9gT",FALSE,0,NA,2016-11-03 00:48:15,FALSE,NA,"793978060265525252",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Willsdarlin",155,TRUE,FALSE,NA,NA,"Washington, USA","en","http://pbs.twimg.com/profile_images/788092301587337216/mnEgJX46_normal.jpg"
"8","RT @jacobinmag: Framing Donald Trump as an indecent anomaly exonerates the movement and party that produced him. https://t.co/fGSuXup19B",FALSE,0,NA,2016-11-03 00:48:15,FALSE,NA,"793978060156637184",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CoreyRobin",120,TRUE,FALSE,NA,NA,"Brooklyn","en","http://pbs.twimg.com/profile_images/747437947733979137/_yaDFBFp_normal.jpg"
"9","RT @kibblesmith: Quick reminder that Donald Trump thinks dogs can get fired. https://t.co/O5RVEr4HKi",FALSE,0,NA,2016-11-03 00:48:15,FALSE,NA,"793978059745439744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","malaynap",1192,TRUE,FALSE,NA,NA,"#BLACKLIVESMATTER","en","http://pbs.twimg.com/profile_images/792226632400445440/qFK5bdMS_normal.jpg"
"10","RT @DearAuntCrabby: Trump lawyers given court date over lawsuit alleging rape of 13-year-old https://t.co/ZDsEwdOGZO",FALSE,0,NA,2016-11-03 00:48:15,FALSE,NA,"793978059426766850",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EbonyDawnMarsh",7,TRUE,FALSE,NA,NA,"Edinburgh","en","http://pbs.twimg.com/profile_images/746135969775124485/ImGAYcmc_normal.jpg"
"11","Veterans, Feeling Abandoned, Stand by Donald Trump https://t.co/RuPURTXQxb",FALSE,0,NA,2016-11-03 00:48:15,FALSE,NA,"793978058587963392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SmithMarkets",0,FALSE,FALSE,NA,NA,"Miami, FL","en","http://pbs.twimg.com/profile_images/2409844914/t0uwbl2xphz0xbrg8m90_normal.jpeg"
"12","RT @JBaker31826004: Poll: Donald Trump Takes 3-Point Lead in Virginia ‚Äî 15-Point Swing in Past Month - Breitbart https://t.co/0AupCF8F7V vi‚Ä¶",FALSE,0,NA,2016-11-03 00:48:15,FALSE,NA,"793978058298380289",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bfrasier1951",28,TRUE,FALSE,NA,NA,"","en","http://abs.twimg.com/sticky/default_profile_images/default_profile_3_normal.png"
"13","RT @WDFx2EU7: NEW POLL:Donald Trump up 5 over Hillary Clinton in Ohio https://t.co/GMGN4ksyeH",FALSE,0,NA,2016-11-03 00:48:15,FALSE,NA,"793978057803579392",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rocketman63685",49,TRUE,FALSE,NA,NA,"Hampden, ME","en","http://pbs.twimg.com/profile_images/778287831265468418/gF2_DHbK_normal.jpg"
"14","RT @KellyannePolls: Hillary Clinton, Donald Trump tied in Colorado, new poll shows https://t.co/d7ueOJvlvT via @denverpost",FALSE,0,NA,2016-11-03 00:48:14,FALSE,NA,"793978057639882752",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mark_McDonough",1293,TRUE,FALSE,NA,NA,"Massachusetts, USA","en","http://pbs.twimg.com/profile_images/669863416178343937/ZMFjPbc0_normal.jpg"
"15","RT @AllenWestRepub: Very well written. Worth a read and share. https://t.co/zOmlN52z0d",FALSE,0,NA,2016-11-03 00:48:14,FALSE,NA,"793978057421975556",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rkss2",2,TRUE,FALSE,NA,NA,"","pt","http://pbs.twimg.com/profile_images/3167253967/a9d003edf6f93d26322e03171a6c3dcf_normal.jpeg"
"16","RT @WeNeedTrump: Donald Trump leads Hillary by 5% in latest Ohio poll. (Spoiler alert: it's probably double that) https://t.co/fOp34OuaXp",FALSE,0,NA,2016-11-03 00:48:14,FALSE,NA,"793978057002389504",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sherpa_sm",310,TRUE,FALSE,NA,NA,"Texas","en","http://pbs.twimg.com/profile_images/636666053309829120/_R4v5Q3E_normal.jpg"
"17","RT @aduanebrown: Look at the Yugeee line of police that showed up to greet and thank Donald Trump on the tarmac in FL. #BlueLivesMatter ""We‚Ä¶",FALSE,0,NA,2016-11-03 00:48:14,FALSE,NA,"793978056985739264",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","freegalt",299,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/1267311939/Statue_of_Liberty_2691_normal.jpg"
"18","RT @ChildhoodShows: Forget about Hillary Clinton and Donald Trump, can Mark Del Figgalo just be our next president? https://t.co/Q5GsJv9HUS",FALSE,0,NA,2016-11-03 00:48:14,FALSE,NA,"793978056494809090",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RebecaaVD",1729,TRUE,FALSE,NA,NA,"Oz","es","http://pbs.twimg.com/profile_images/756964322270601216/1e71yreX_normal.jpg"
"19","RT @BigStick2013: ‚ô®BREAKING...VERY IMPORTANT
Poll: Donald Trump Takes 3-Point Lead in Virginia ‚Äî 15-Point Swing in Past Month https://t.co/‚Ä¶",FALSE,0,NA,2016-11-03 00:48:14,FALSE,NA,"793978055655948288",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","twang_this",252,TRUE,FALSE,NA,NA,"Uranus, north of the equator","en","http://pbs.twimg.com/profile_images/690446137614991361/Y6vaacu7_normal.jpg"
"20","RT @boldandworthy: It's telling Lisa Bloom and #ImWithTur is trending at the same time for the same reason: 

because a woman has been atta‚Ä¶",FALSE,0,NA,2016-11-03 00:48:14,FALSE,NA,"793978054162911233",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Alllwftopic",201,TRUE,FALSE,NA,NA,"Everywhere","en","http://pbs.twimg.com/profile_images/424047106613981184/Uae01I8r_normal.jpeg"
"21","The #MSMBias @MSNBC &amp; @CNN won't tell you this: @realDonaldTrump has surged to a 12 POINT lead in Texas https://t.co/4tZlUyJE2D",FALSE,0,NA,2016-11-03 00:48:13,FALSE,NA,"793978052887904257",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BobbieK2013",0,FALSE,FALSE,NA,NA,"Pittsburgh, PA","en","http://pbs.twimg.com/profile_images/790731781490085888/ew2-_B-m_normal.jpg"
"22","RT @CatherineForNV: Is Donald Trump qualified or not? The short answer is no. Joe Heck‚Äôs answer is yes or no depending on what is political‚Ä¶",FALSE,0,NA,2016-11-03 00:48:13,FALSE,NA,"793978051088490497",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Chastitellez",37,TRUE,FALSE,NA,NA,"Louisville, KY","en","http://pbs.twimg.com/profile_images/701170560936456192/s2o_s9rQ_normal.jpg"
"23","RT @KellyannePolls: Hillary Clinton, Donald Trump tied in Colorado, new poll shows https://t.co/d7ueOJvlvT via @denverpost",FALSE,0,NA,2016-11-03 00:48:13,FALSE,NA,"793978050274856962",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Mewilson5",1293,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/717550792719269888/JcFo8Cxj_normal.jpg"
"24","RT @HillaryClinton: Trump ""doesn‚Äôt look at us as full human beings, with our dreams and our purposes, our own capabilities.‚Äù https://t.co/W‚Ä¶",FALSE,0,NA,2016-11-03 00:48:13,FALSE,NA,"793978050065104896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dgbort",1913,TRUE,FALSE,NA,NA,"NW Michigan","en","http://pbs.twimg.com/profile_images/531153832206934016/LSu5w9pE_normal.jpeg"
"25","RT @HamillHimself: Donald Trump Can‚Äôt Merely Be Defeated‚ÄîHe and His Deplorables Must Be Crushed https://t.co/OAAfixSusr via @thedailybeast",FALSE,0,NA,2016-11-03 00:48:13,FALSE,NA,"793978049868034048",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","robertpowell88",58,TRUE,FALSE,NA,NA,"Commonwealth of Pennsylvania","en","http://pbs.twimg.com/profile_images/769344839683104768/jWcEioai_normal.jpg"
"26","RT @HamillHimself: Donald Trump Can‚Äôt Merely Be Defeated‚ÄîHe and His Deplorables Must Be Crushed https://t.co/OAAfixSusr via @thedailybeast",FALSE,0,NA,2016-11-03 00:48:13,FALSE,NA,"793978049670868992",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jere7my",58,TRUE,FALSE,NA,NA,"Watertown, MA","en","http://pbs.twimg.com/profile_images/793352185115447296/U_lq09Lk_normal.jpg"
"27","A Fitting Final Chapter to the Sleaze Sweepstakes https://t.co/wFiuquAxVe",FALSE,0,NA,2016-11-03 00:48:12,FALSE,NA,"793978049142341632",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","cmortolani",0,FALSE,FALSE,NA,NA,"Pennsyltucky","en","http://pbs.twimg.com/profile_images/1102814430/artistic_beauty_blue_eyes_color_creative_eye_eyes_face_painting_gaze_girl_indian_makeup_native_american_portrait_tattoo-6c7cf71077a8dafddc55c421031edbce_m_normal.jpg"
"28","RT @linnyitssn: If 2 Iowa cops were killed by a black guy, Donald Trump's timeline would be full of it.

But he was white so crickets.",FALSE,0,NA,2016-11-03 00:48:12,FALSE,NA,"793978048144166912",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DetectiveJones7",447,TRUE,FALSE,NA,NA,"Los Angeles","en","http://pbs.twimg.com/profile_images/378800000771649953/20a0e9185130e8981cd64c9f7174b048_normal.jpeg"
"29","Trump gives himself advice aloud: ‚ÄòStay on point Donald, stay on point‚Äô https://t.co/3XGhj1wv47",FALSE,0,NA,2016-11-03 00:48:12,FALSE,NA,"793978047707938816",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Richzeoli",0,FALSE,FALSE,NA,NA,"Philadelphia, PA","en","http://pbs.twimg.com/profile_images/715739037307432960/ZxIJH9xu_normal.jpg"
"30","RT @rebekahallen: ""I will be Donald Trump's most loyal advocate"" - David Duke #laSen",FALSE,0,NA,2016-11-03 00:48:12,FALSE,NA,"793978047095414784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SherryC53",3,TRUE,FALSE,NA,NA,"Ashland, OR","en","http://pbs.twimg.com/profile_images/785197428899065856/iJcjWxPk_normal.jpg"
"31","RT @ajplus: The KKK just endorsed Trump via their official newspaper.

Hey Donald, you wanted more positive media coverage ‚Ä¶ https://t.co/y‚Ä¶",FALSE,0,NA,2016-11-03 00:48:12,FALSE,NA,"793978046902456320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jessicaivy__",502,TRUE,FALSE,NA,NA,"braiding hair ","en","http://pbs.twimg.com/profile_images/789861830717952000/S-jon-SM_normal.jpg"
"32","RT @ranman09: Donald Trump is accused of raping a 13-year-old. Why haven't the media covered it? https://t.co/ex8ZLZKrA1 via @HuffPostPol",FALSE,0,NA,2016-11-03 00:48:12,FALSE,NA,"793978046361518080",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Honeyschil",2,TRUE,FALSE,NA,NA,"Harlem, New York","en","http://pbs.twimg.com/profile_images/378800000490446092/3c07e62684c8b09267f0ff521a5ffbbd_normal.jpeg"
"33","RT @marieclaire: #ImWithTur because no reporter should need Secret Service protection for doing her job: https://t.co/zTdFQ1NH28 https://t.‚Ä¶",FALSE,0,NA,2016-11-03 00:48:12,FALSE,NA,"793978046181240833",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alaskarebel",296,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/562692595793821697/JROxAIBS_normal.jpeg"
"34","RT @HillaryClinton: ""The thought of Donald Trump with nuclear weapons scares me to death. It should scare everyone."" https://t.co/E77BgjQGj7",FALSE,0,NA,2016-11-03 00:48:12,FALSE,NA,"793978046118174720",NA,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>","beemerjean",8534,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/667082197950590977/rxsAGKUw_normal.jpg"
"35","RT @RawStory: Reminder: Donald Trump due in court after Election Day on child rape and racketeering charges https://t.co/wyp2tCjxpN https:/‚Ä¶",FALSE,0,NA,2016-11-03 00:48:12,FALSE,NA,"793978046063775744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MikeUnengekile",923,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/782363484348674048/YhjdwWOT_normal.jpg"
"36","@vbislands @realDennisLynch Yep, and he did, just like he'll win the general election.  President Donald Trump...has a nice ring to it!",FALSE,0,"vbislands",2016-11-03 00:48:12,FALSE,"793976184673419264","793978045908467712","28891575","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BonnieLynnLogan",0,FALSE,FALSE,NA,NA,"Louisiana","en","http://pbs.twimg.com/profile_images/2321888826/vht2oqy17xv9mbxj1rb1_normal.jpeg"
"37","How can such a racist win? https://t.co/TcGn92Xgju",FALSE,0,NA,2016-11-03 00:48:12,FALSE,NA,"793978045489180672",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","EricOgari",0,FALSE,FALSE,NA,NA,"Thika","en","http://pbs.twimg.com/profile_images/781361552297369600/p0KJXtEY_normal.jpg"
"38","CNN Caught Stealth Editing Fake Quote out of Donald Trump Story - Breitbart https://t.co/fjL5dfmWuG",FALSE,0,NA,2016-11-03 00:48:11,FALSE,NA,"793978044872474624",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","TexWex911",0,FALSE,FALSE,NA,NA,"TX","en","http://pbs.twimg.com/profile_images/587605225411756032/_FX7kan3_normal.jpg"
"39","https://t.co/OevyZmp9ul https://t.co/r8fadWO4qU Hillary is off to the Big House instead of the White House.",FALSE,0,NA,2016-11-03 00:48:11,FALSE,NA,"793978043119202304",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mng2mala",0,FALSE,FALSE,NA,NA,"Orange County, CA","en","http://pbs.twimg.com/profile_images/378800000512821612/4545c1fcb97f02fad2d35e365bbb5412_normal.jpeg"
