"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","location","language","profileImageURL"
"15","Tell Me Something I Don’t Know: Listening to This New Podcast Could Save Your Life on Election Day https://t.co/LZmaaVz35r",FALSE,0,NA,2016-11-07 07:50:17,FALSE,NA,"795533819315159040",NA,"<a href=""http://www.networkedblogs.com/"" rel=""nofollow"">NetworkedBlogs</a>","dircasacalora",0,FALSE,FALSE,NA,NA,"World Wide","es","http://pbs.twimg.com/profile_images/2209493916/dircasalogo_normal.png"
"16","Betting sites see record wagering on U.S. presidential election https://t.co/RDuFI8zjP1",FALSE,0,NA,2016-11-07 07:50:15,FALSE,NA,"795533812348370944",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","ahlam13991",0,FALSE,FALSE,NA,NA,"عاشق الليالي","en","http://pbs.twimg.com/profile_images/1798722248/20733_1135985299424_1821096952_287230_6491965_a_normal.jpg"
"17","FBI finds no evidence of criminality in latest batch of @HillaryClinton emails

 https://t.co/xofXjel84b #US... by #BBCWorld via @c0nvey",FALSE,0,NA,2016-11-07 07:50:15,FALSE,NA,"795533810003808256",NA,"<a href=""http://linkis.com"" rel=""nofollow"">Put your button on any page! </a>","ClaenGUAN",0,FALSE,FALSE,NA,NA,"","zh-cn","http://abs.twimg.com/sticky/default_profile_images/default_profile_6_normal.png"
"18","Tell Me Something I Don’t Know: Listening to This New Podcast Could Save Your Life on Election Day https://t.co/y9R9dFf3fR",FALSE,0,NA,2016-11-07 07:50:14,FALSE,NA,"795533806887403520",NA,"<a href=""http://www.networkedblogs.com/"" rel=""nofollow"">NetworkedBlogs</a>","TianguisOnLine",0,FALSE,FALSE,NA,NA,"H. Matamoros, Tamps","es","http://pbs.twimg.com/profile_images/2412718562/8oqmab1ylfdm7yua0vn3_normal.jpeg"
"19","RT @BBCBreaking: FBI finds no evidence of criminality in latest batch of @HillaryClinton emails

https://t.co/qbXYhlMUia #USElection https:…",FALSE,0,NA,2016-11-07 07:50:14,FALSE,NA,"795533806564474880",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","ScholaFromAbove",5180,TRUE,FALSE,NA,NA,"West Croydon","en","http://pbs.twimg.com/profile_images/792998828358168576/m0weQApF_normal.jpg"
"20","RT @angelneptustar: https://t.co/mm9uHsyySF  Analysts say anti brexit parties could lose 150 seats in next GE. @borisjohnson",FALSE,0,NA,2016-11-07 07:50:13,FALSE,NA,"795533803196448768",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","VanAngora",9,TRUE,FALSE,NA,NA,"Key word: Compassion ","en","http://pbs.twimg.com/profile_images/771043016383471617/kiafGSvW_normal.jpg"
"21","RT @CNN: With just two days before the election, WikiLeaks releases more DNC emails https://t.co/CN80z8LHaH https://t.co/IzbzV7JByX",FALSE,0,NA,2016-11-07 07:50:11,FALSE,NA,"795533793981591553",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ddwyer4444",176,TRUE,FALSE,NA,NA,"st louis","en","http://abs.twimg.com/sticky/default_profile_images/default_profile_2_normal.png"
"22","RT @webLyzard: Gap in media #sentiment for #Clinton vs. #Trump narrows 2 days before the US #Election2016 https://t.co/XNBPJvhkem @ProfHans…",FALSE,0,NA,2016-11-07 07:50:11,FALSE,NA,"795533793805422592",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MaximilianModul",8,TRUE,FALSE,NA,NA,"","en","http://abs.twimg.com/sticky/default_profile_images/default_profile_3_normal.png"
"23","Barbara Kingsolver on the US presidential election: https://t.co/b0Xb9h3jOm",FALSE,0,NA,2016-11-07 07:50:10,FALSE,NA,"795533791309742080",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","grahamfarmelo",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/252297097/GF_Jan_08_I_sm_normal.jpg"
"24","Tell Me Something I Don’t Know: Listening to This New Podcast Could Save Your Life on Election Day https://t.co/l5l6Qgir0C",FALSE,0,NA,2016-11-07 07:50:08,FALSE,NA,"795533781478346752",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","alwynsblogspot",0,FALSE,FALSE,NA,NA,"London England","en","http://pbs.twimg.com/profile_images/378800000025640957/86a8fc49f9fa3c3b22b518bda06c10fc_normal.jpeg"
"25","How AI will take over election predictions — and home valuations https://t.co/A9Iqt0HQDC https://t.co/vGgpvgyhne",FALSE,0,NA,2016-11-07 07:50:07,FALSE,NA,"795533778026430464",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","InmanNews",0,FALSE,FALSE,NA,NA,"Emeryville, CA","en","http://pbs.twimg.com/profile_images/755876480308088832/Q2EReA1F_normal.jpg"
"26","RT @angelneptustar: #May scheming 4 #Remain, shud watch herself. Ppl starting to realise not as pro Brexit as she pretends https://t.co/mm9…",FALSE,0,NA,2016-11-07 07:50:07,FALSE,NA,"795533776239595520",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","VanAngora",3,TRUE,FALSE,NA,NA,"Key word: Compassion ","en","http://pbs.twimg.com/profile_images/771043016383471617/kiafGSvW_normal.jpg"
"27","RT @CBSNews: WATCH: Trump says his election victory will be called ""Brexit plus"" https://t.co/vGe4pQhch0 https://t.co/GcKQatujwB",FALSE,0,NA,2016-11-07 07:50:06,FALSE,NA,"795533774595428353",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ssgulo",136,TRUE,FALSE,NA,NA,"Aversa","it","http://pbs.twimg.com/profile_images/344513261567545803/36448ccdc7a4245ec7cbcb069131c86f_normal.jpeg"
"28","RT @AriBerman: Media needs to cover voter suppression, not just Trump's rigged election BS. My discussion with @brianstelter today https://…",FALSE,0,NA,2016-11-07 07:50:05,FALSE,NA,"795533767666528256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","101Mickeyblue",281,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/513113214511378433/32swVPoT_normal.jpeg"
"29","'King of prophets' monkey makes prediction in presidential race https://t.co/MgSOLEmsRO",FALSE,0,NA,2016-11-07 07:50:02,FALSE,NA,"795533757155606528",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","Kleeblatt1977",0,FALSE,FALSE,NA,NA,"Fürth, Bayern","de","http://pbs.twimg.com/profile_images/2888935372/1c9d8c70fd4a8363d9bf0905c4efd560_normal.jpeg"
"30","On the eve of the 2016 US election https://t.co/VKMYbRKu2z",FALSE,0,NA,2016-11-07 07:50:02,FALSE,NA,"795533754651578368",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","andy_niklaus",0,FALSE,FALSE,NA,NA,"Berlin, Deutschland","de","http://pbs.twimg.com/profile_images/735231616688218113/DcSmSZGc_normal.jpg"
"31","#USElections2016: #Trump cries foul as @FBI clears #Clinton https://t.co/815Lf1vPVl +Who is Ahead in the Polls?",FALSE,0,NA,2016-11-07 07:50:01,FALSE,NA,"795533752529256449",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","minamaya13",0,FALSE,FALSE,NA,NA,"worldwide","en","http://pbs.twimg.com/profile_images/536530736723922945/y5wnsrLH_normal.png"
