"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","location","language","profileImageURL"
"1","RT @TwitchyTeam: BAM-tastic: People can't stop laughing at this Tweet of the Election (Hillary Clinton will cry) https://t.co/seUKTZOnF8",FALSE,0,NA,2016-11-05 14:58:26,FALSE,NA,"794916791243968512",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sammybaby6908",67,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/762107166954172416/wyleBfc__normal.jpg"
"2","https://t.co/jVVoW5B6qv: Southern states have closed down at least 868 polling places for the 2016 election. https://t.co/EngEF4TIFl",FALSE,0,NA,2016-11-05 14:58:25,FALSE,NA,"794916788316217344",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","goodcleanhate",0,FALSE,FALSE,NA,NA,"Vegas baby!","en","http://pbs.twimg.com/profile_images/771179342512558081/S2Vuz3wR_normal.jpg"
"3","RT @johncardillo: RT! BREAKING!! My sources confirm #voterfraud in Broward County, FL. https://t.co/1kLD8AS8EM",FALSE,0,NA,2016-11-05 14:58:25,FALSE,NA,"794916788257652737",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","clevapelnar1",1350,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/562715669544718336/n6NeTGVX_normal.jpeg"
"4","The principle problem with the media in 2016 is that they treated the election like reality TV when they should have treated it like reality",FALSE,0,NA,2016-11-05 14:58:25,FALSE,NA,"794916785459957760",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","chriswintersva",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/60270879/Winter_normal.jpg"
"5","RT @CNN: Davy Crockett to Donald Trump: ""What in the world is wrong with you?"" https://t.co/ahXpVls6L6 #MyVote https://t.co/NXkFWuh84Q",FALSE,0,NA,2016-11-05 14:58:24,FALSE,NA,"794916784809906177",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ba613",181,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/740390256508276736/NIOU6FZ0_normal.jpg"
"6","businessinsider: These sectors have the most at stake in Tuesday's presidential election https://t.co/SKdSAAmtCD https://t.co/fFPUpwzCuF",FALSE,0,NA,2016-11-05 14:58:24,FALSE,NA,"794916782108774400",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Geospatech",0,FALSE,FALSE,NA,NA,"Nigeria","en","http://pbs.twimg.com/profile_images/2188712840/Geospatech_2_normal.jpg"
"7","RT @Jskorn: This is one aspect of voter suppression. Not a coincidence that it's going on in traditional Republican states. :(

https://t.c…",FALSE,0,NA,2016-11-05 14:58:23,FALSE,NA,"794916780162609152",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","mlcreader",1,TRUE,FALSE,NA,NA,"Clarksville, TN","en","http://pbs.twimg.com/profile_images/792539664582402048/-v_tmbyj_normal.jpg"
"8","Forget election day polling. Most important @AutumnalFest related item for 2016? Go.",FALSE,0,NA,2016-11-05 14:58:23,FALSE,NA,"794916778212294656",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AutumnalFest",0,FALSE,FALSE,NA,NA,"Prospect Park","en","http://pbs.twimg.com/profile_images/530116714411749376/tgWCXkfz_normal.png"
"9","RT @JenGranholm: WOW! &gt;&gt; Hispanic early turnout in FL is up 129% https://t.co/vijpS51UFj @HillaryforFL @FlaDems @TheDemocrats @HillaryClint…",FALSE,0,NA,2016-11-05 14:58:22,FALSE,NA,"794916775053955072",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","walewoot",9,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/735186770241822720/0CZPk6F0_normal.jpg"
"10","businessinsider: These sectors have the most at stake in Tuesday's presidential election https://t.co/PaY2lnD8ZG https://t.co/LDO9Kvqh73",FALSE,0,NA,2016-11-05 14:58:22,FALSE,NA,"794916773451694080",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","ClarkBrown27",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/736218797128945665/Y5MbVnDR_normal.jpg"
